Freq[Hz]     dBSPL  Phase[Deg]
1190.84    123.492  -101.865
1208.16    123.570  -112.562
1225.73    123.659  -123.668
1243.56    123.762  -135.191
1261.65    123.876  -146.685
1280.00    124.002  -158.169
1298.62    124.138  -169.661
1317.51    124.284   178.821
1336.67    124.451   166.336
1356.11    124.625   153.791
1375.84    124.803   141.176
1395.85    124.982   128.487
1416.15    125.161   115.724
1436.75    125.342   102.417
1457.65    125.523    88.567
1478.85    125.695    74.662
1500.36    125.856    60.716
1522.19    126.012    46.265
1544.33    126.157    31.808
1566.79    126.294    16.879
1589.58    126.425     1.497
1612.70    126.544   -13.364
1636.16    126.659   -28.653
1659.95    126.774   -44.361
1684.10    126.886   -60.009
1708.60    126.999   -75.603
1733.45    127.115   -91.152
1758.66    127.242  -107.609
1784.24    127.373  -124.048
1810.19    127.511  -140.485
1836.52    127.656  -157.407
1863.24    127.809  -174.829
1890.34    127.963   167.708
1917.83    128.117   150.199
1945.73    128.272   132.169
1974.03    128.426   113.616
2002.74    128.577    94.545
2031.87    128.719    75.440
2061.43    128.853    56.315
2091.41    128.980    36.702
2121.83    129.102    16.614
2152.69    129.215    -3.460
2184.01    129.320   -23.511
2215.77    129.423   -44.008
2248.00    129.523   -64.949
2280.70    129.623   -86.332
2313.87    129.723  -108.164
2347.53    129.823  -129.978
2381.68    129.922  -151.787
2416.32    130.022  -174.076
2451.46    130.121   163.144
2487.12    130.218   139.868
2523.30    130.310   116.097
2560.00    130.393    92.313
2597.24    130.468    68.528
2635.01    130.534    44.278
2673.34    130.594    19.102
2712.23    130.646    -6.040
2751.68    130.691   -31.616
2791.70    130.729   -57.620
2832.31    130.761   -83.574
2873.50    130.788  -109.939
2915.30    130.810  -136.702
2957.70    130.829  -163.850
3000.72    130.852   168.622
3044.37    130.882   140.703
3088.65    130.926   112.825
3133.58    130.986    84.471
3179.16    131.062    55.115
3225.40    131.146    25.640
3272.31    131.228    -4.448
3319.91    131.298   -35.133
3368.20    131.343   -66.368
3417.19    131.358   -98.077
3466.89    131.342  -129.701
3517.32    131.300  -162.103
3568.48    131.243   165.242
3620.39    131.185   132.344
3673.05    131.141    99.164
3726.47    131.121    65.617
3780.67    131.128    31.604
3835.67    131.153    -2.957
3891.46    131.186   -38.094
3948.06    131.213   -73.776
4005.49    131.229  -110.388
4063.75    131.233  -147.384
4122.86    131.236   175.744
4182.82    131.248   138.055
4243.66    131.278    99.479
4305.39    131.323    60.845
4368.01    131.378    21.632
4431.55    131.435   -18.645
4496.01    131.487   -59.514
4561.40    131.528  -100.950
4627.75    131.555  -143.389
4695.06    131.563   173.677
4763.35    131.551   130.297
4832.64    131.520    86.515
4902.93    131.474    41.892
4974.24    131.419    -3.575
5046.60    131.358   -49.444
5120.00    131.288   -95.748
5194.47    131.205  -142.501
5270.03    131.100   169.863
5346.68    130.969   121.432
5424.45    130.824    72.781
5503.35    130.691    23.517
5583.40    130.596   -26.435
5664.61    130.551   -76.814
5747.01    130.536  -127.803
5830.60    130.522  -179.919
5915.41    130.485   126.897
6001.45    130.419    73.216
6088.74    130.331    18.699
6177.30    130.239   -36.552
6267.15    130.164   -92.501
6358.31    130.125  -149.250
6450.80    130.115   153.441
6544.62    130.098    94.974
6639.82    130.037    35.470
6736.40    129.937   -24.747
6834.38    129.853   -85.490
6933.79    129.836  -146.526
7034.64    129.876   150.818
7136.96    129.909    86.836
7240.77    129.890    22.202
7346.09    129.832   -43.685
7452.94    129.776  -110.280
7561.35    129.746  -177.741
7671.33    129.716   113.817
7782.91    129.668    44.523
7896.12    129.624   -25.987
8010.97    129.610   -97.496
8127.49    129.599  -170.279
8245.71    129.542   115.758
8365.65    129.419    40.554
8487.33    129.261   -35.444
8610.78    129.151  -111.236
8736.03    129.151   171.735
8863.09    129.228    92.813
8992.01    129.308    12.342
9122.80    129.350   -69.443
9255.50    129.325  -152.773
9390.12    129.240   122.542
9526.70    129.132    36.986
9665.27    129.003   -49.897
9805.86    128.826  -137.811
9948.49    128.617   133.523
10093.2    128.450    43.898
10240.0    128.385   -47.241
10388.9    128.389  -139.845
10540.1    128.362   125.707
10693.4    128.263    29.813
10848.9    128.133   -67.621
11006.7    127.907  -167.349
11166.8    127.497    91.974
11329.2    127.054    -8.509
11494.0    126.790  -109.247
11661.2    126.661   148.402
11830.8    126.551    43.765
12002.9    126.509   -62.745
12177.5    126.452  -171.111
12354.6    126.337    78.787
12534.3    126.228   -32.991
12716.6    126.074  -146.985
12901.6    125.821    97.404
13089.2    125.494   -19.313
13279.6    125.124  -137.291
13472.8    124.794   103.825
13668.8    124.536   -16.281
13867.6    124.339  -138.195
14069.3    124.238    97.425
14273.9    124.189   -29.267
14481.5    124.074  -158.579
14692.2    123.741    69.968
14905.9    123.256   -62.427
15122.7    122.855   164.605
15342.7    122.587    30.276
15565.8    122.454  -106.555
15792.2    122.360   114.160
16021.9    122.209   -27.790
16255.0    121.925  -172.612
16491.4    121.617    41.871
16731.3    121.422  -105.732
16974.7    121.147   103.689
17221.6    120.736   -47.798
17472.1    120.501   159.267
17726.2    120.405     3.858
17984.0    120.332  -155.123
18245.6    120.153    43.565
18511.0    119.937  -119.642
18780.2    119.660    74.661
19053.4    119.369   -92.677
19330.5    119.340    97.769
19611.7    119.254   -75.249
19897.0    119.089   108.683
20186.4    118.866   -69.141
20480.0    118.859   111.469
20777.9    118.981   -72.658
21080.1    118.773   100.436
21386.7    118.682   -87.810
21697.8    118.691    79.997
22013.4    118.637  -115.454
22333.6    118.639    46.740
22658.4    118.560  -155.325
22988.0    118.311    -0.117
