Freq[Hz]     dBSPL  Phase[Deg]
3417.19    124.113   -98.770
3466.89    124.187  -127.942
3517.32    124.273  -157.838
3568.48    124.394   171.961
3620.39    124.567   141.328
3673.05    124.795   110.071
3726.47    125.063    78.017
3780.67    125.342    45.108
3835.67    125.607    11.405
3891.46    125.843   -22.950
3948.06    126.053   -57.815
4005.49    126.250   -93.568
4063.75    126.442  -129.765
4122.86    126.627  -166.008
4182.82    126.798   156.769
4243.66    126.941   118.619
4305.39    127.051    80.586
4368.01    127.143    42.354
4431.55    127.248     3.537
4496.01    127.395   -35.491
4561.40    127.597   -74.902
4627.75    127.850  -115.295
4695.06    128.131  -156.280
4763.35    128.425   162.208
4832.64    128.730   120.295
4902.93    129.072    77.643
4974.24    129.489    34.256
5046.60    130.023    -9.606
5120.00    130.703   -54.337
5194.47    131.518  -100.434
5270.03    132.429  -148.800
5346.68    133.358   160.269
5424.45    134.207   107.202
5503.35    134.894    51.650
5583.40    135.341    -6.025
5664.61    135.490   -64.754
5747.01    135.330  -123.888
5830.60    134.874   176.692
5915.41    134.169   117.558
6001.45    133.294    59.674
6088.74    132.346     2.827
6177.30    131.461   -53.062
6267.15    130.747  -108.710
6358.31    130.190  -165.107
6450.80    129.679   137.826
6544.62    129.132    80.041
6639.82    128.570    22.040
6736.40    128.050   -36.021
6834.38    127.630   -94.192
6933.79    127.375  -152.296
7034.64    127.308   148.153
7136.96    127.370    86.996
7240.77    127.476    24.626
7346.09    127.584   -39.633
7452.94    127.666  -105.117
7561.35    127.717  -171.495
7671.33    127.771   121.490
7782.91    127.880    53.839
7896.12    128.113   -15.054
8010.97    128.533   -85.514
8127.49    129.023  -158.556
8245.71    129.380   126.244
8365.65    129.624    49.556
8487.33    129.856   -28.924
8610.78    129.953  -108.560
8736.03    129.903   171.014
8863.09    129.967    89.628
8992.01    130.091     5.559
9122.80    129.917   -80.906
9255.50    129.411  -168.108
9390.12    128.777   104.487
9526.70    128.048    16.676
9665.27    127.136   -71.868
9805.86    126.039  -160.251
9948.49    124.870   112.413
10093.2    123.844    26.448
10240.0    123.205   -59.011
10388.9    123.014  -145.448
10540.1    123.127   125.624
10693.4    123.502    33.593
10848.9    123.982   -62.857
11006.7    124.198  -163.803
11166.8    124.117    93.407
11329.2    123.899   -13.266
11494.0    122.450  -123.978
11661.2    119.494   135.647
11830.8    117.830    51.068
12002.9    119.916   -34.080
12177.5    123.411  -148.465
12354.6    123.781    79.393
12534.3    120.380   -45.301
12716.6    117.812  -138.894
12901.6    119.229   110.767
13089.2    117.664   -10.288
13279.6    116.020  -115.363
13472.8    115.987   134.745
13668.8    115.039    26.424
13867.6    116.365   -70.867
14069.3    120.743   171.182
14273.9    123.826    30.444
14481.5    123.965  -117.162
14692.2    122.670   109.428
14905.9    123.482   -25.137
15122.7    122.897  -170.837
15342.7    121.460    53.259
15565.8    121.270   -82.549
15792.2    121.035   136.006
16021.9    120.981    -7.254
16255.0    119.912  -157.345
16491.4    118.779    63.936
16731.3    119.232   -84.382
16974.7    117.388   120.336
17221.6    114.852    -7.474
17472.1    119.494  -138.594
17726.2    123.028    44.871
17984.0    122.262  -132.617
18245.6    121.316    62.876
18511.0    120.662  -107.428
18780.2    118.970    92.038
19053.4    119.012   -69.628
19330.5    120.779   137.299
19611.7    125.535   -48.485
19897.0    126.354   102.750
20186.4    124.448   -97.290
20480.0    121.813    68.303
20777.9    119.273  -118.979
21080.1    116.876    57.638
21386.7    115.946  -123.060
21697.8    116.413    50.075
22013.4    117.212  -152.557
22333.6    116.347    -3.149
22658.4    114.146   149.673
22988.0    112.434   -50.342
