* Source file = mid no filter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
4448.730   135.040     8.099
4460.449   135.098     6.375
4472.168   135.154     4.615
4483.887   135.208     2.825
4495.605   135.259     1.015
4507.324   135.306    -0.809
4519.043   135.350    -2.639
4530.762   135.392    -4.468
4542.480   135.431    -6.292
4554.199   135.469    -8.106
4565.918   135.506    -9.907
4577.637   135.544   -11.695
4589.355   135.583   -13.471
4601.074   135.624   -15.236
4612.793   135.668   -16.994
4624.512   135.714   -18.749
4636.230   135.764   -20.505
4647.949   135.818   -22.268
4659.668   135.874   -24.042
4671.387   135.934   -25.832
4683.105   135.996   -27.642
4694.824   136.060   -29.475
4706.543   136.126   -31.332
4718.262   136.192   -33.214
4729.980   136.258   -35.122
4741.699   136.323   -37.053
4753.418   136.388   -39.007
4765.137   136.450   -40.979
4776.855   136.511   -42.966
4788.574   136.570   -44.966
4800.293   136.626   -46.975
4812.012   136.680   -48.989
4823.730   136.733   -51.005
4835.449   136.784   -53.022
4847.168   136.833   -55.039
4858.887   136.882   -57.053
4870.605   136.929   -59.065
4882.324   136.977   -61.077
4894.043   137.024   -63.088
4905.762   137.071   -65.101
4917.480   137.118   -67.116
4929.199   137.165   -69.136
4940.918   137.211   -71.161
4952.637   137.256   -73.192
4964.355   137.301   -75.227
4976.074   137.343   -77.265
4987.793   137.382   -79.304
4999.512   137.419   -81.341
5011.230   137.453   -83.370
5022.949   137.486   -85.387
5034.668   137.516   -87.387
5046.387   137.545   -89.365
5058.105   137.572   -91.316
5069.824   137.599   -93.238
5081.543   137.627   -95.127
5093.262   137.657   -96.983
5104.980   137.692   -98.809
5116.699   137.731  -100.606
5128.418   137.777  -102.382
5140.137   137.829  -104.145
5151.855   137.890  -105.902
5163.574   137.958  -107.664
5175.293   138.035  -109.443
5187.012   138.119  -111.247
5198.730   138.209  -113.086
5210.449   138.306  -114.967
5222.168   138.406  -116.895
5233.887   138.510  -118.872
5245.605   138.614  -120.899
5257.324   138.719  -122.975
5269.043   138.823  -125.094
5280.762   138.924  -127.250
5292.480   139.023  -129.438
5304.199   139.118  -131.649
5315.918   139.211  -133.876
5327.637   139.301  -136.112
5339.355   139.390  -138.351
5351.074   139.477  -140.589
5362.793   139.564  -142.824
5374.512   139.652  -145.056
5386.230   139.743  -147.287
5397.949   139.837  -149.523
5409.668   139.936  -151.769
5421.387   140.038  -154.035
5433.105   140.146  -156.330
5444.824   140.259  -158.663
