* Source file = tweeter filter 8,2uf serieeel 0,33mh parallel.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
6675.293   138.084    82.487
6687.012   138.134    80.738
6698.730   138.185    78.936
6710.449   138.238    77.080
6722.168   138.290    75.170
6733.887   138.342    73.207
6745.605   138.390    71.195
6757.324   138.435    69.135
6769.043   138.475    67.034
6780.762   138.511    64.895
6792.480   138.541    62.724
6804.199   138.564    60.529
6815.918   138.581    58.314
6827.637   138.592    56.088
6839.355   138.595    53.856
6851.074   138.592    51.626
6862.793   138.583    49.403
6874.512   138.568    47.193
6886.230   138.548    45.001
6897.949   138.522    42.831
6909.668   138.493    40.686
6921.387   138.460    38.570
6933.105   138.425    36.483
6944.824   138.389    34.426
6956.543   138.351    32.400
6968.262   138.313    30.402
6979.980   138.275    28.433
6991.699   138.238    26.488
7003.418   138.202    24.567
7015.137   138.168    22.665
7026.855   138.136    20.782
7038.574   138.106    18.913
7050.293   138.078    17.057
7062.012   138.052    15.212
7073.730   138.029    13.375
7085.449   138.007    11.546
7097.168   137.988     9.722
7108.887   137.971     7.903
7120.605   137.957     6.088
7132.324   137.944     4.275
7144.043   137.934     2.464
7155.762   137.927     0.652
7167.480   137.922    -1.160
7179.199   137.921    -2.977
7190.918   137.922    -4.799
7202.637   137.925    -6.631
7214.355   137.932    -8.474
7226.074   137.941   -10.332
7237.793   137.953   -12.208
7249.512   137.967   -14.106
7261.230   137.982   -16.029
7272.949   137.999   -17.979
7284.668   138.017   -19.958
7296.387   138.034   -21.969
7308.105   138.051   -24.010
7319.824   138.066   -26.084
7331.543   138.079   -28.188
7343.262   138.089   -30.320
7354.980   138.095   -32.479
7366.699   138.097   -34.661
7378.418   138.094   -36.861
7390.137   138.085   -39.074
7401.855   138.071   -41.297
7413.574   138.051   -43.522
7425.293   138.026   -45.745
7437.012   137.994   -47.960
7448.730   137.957   -50.162
7460.449   137.916   -52.345
7472.168   137.872   -54.505
7483.887   137.823   -56.638
7495.605   137.771   -58.740
7507.324   137.717   -60.811
7519.043   137.660   -62.848
7530.762   137.603   -64.851
7542.480   137.546   -66.820
7554.199   137.489   -68.759
7565.918   137.434   -70.669
7577.637   137.382   -72.553
7589.355   137.332   -74.415
7601.074   137.285   -76.258
7612.793   137.240   -78.088
7624.512   137.197   -79.908
7636.230   137.157   -81.721
7647.949   137.120   -83.530
7659.668   137.084   -85.338
7671.387   137.050   -87.146
7683.105   137.017   -88.956
7694.824   136.985   -90.768
7706.543   136.954   -92.582
7718.262   136.923   -94.396
7729.980   136.892   -96.210
7741.699   136.861   -98.023
7753.418   136.830   -99.832
7765.137   136.798  -101.636
7776.855   136.766  -103.434
7788.574   136.734  -105.223
7800.293   136.703  -107.003
7812.012   136.671  -108.772
7823.730   136.640  -110.529
7835.449   136.610  -112.275
7847.168   136.581  -114.009
7858.887   136.554  -115.731
7870.605   136.528  -117.441
7882.324   136.504  -119.141
7894.043   136.482  -120.832
7905.762   136.464  -122.515
7917.480   136.449  -124.192
7929.199   136.437  -125.866
7940.918   136.428  -127.539
7952.637   136.422  -129.213
7964.355   136.419  -130.893
7976.074   136.420  -132.580
7987.793   136.423  -134.278
7999.512   136.429  -135.990
8011.230   136.437  -137.718
8022.949   136.448  -139.465
8034.668   136.461  -141.231
8046.387   136.474  -143.019
8058.105   136.488  -144.829
8069.824   136.501  -146.659
8081.543   136.514  -148.509
8093.262   136.525  -150.376
8104.980   136.534  -152.258
8116.699   136.542  -154.152
8128.418   136.547  -156.054
8140.137   136.550  -157.962
8151.855   136.551  -159.870
8163.574   136.550  -161.776
8175.293   136.547  -163.678
8187.012   136.543  -165.573
8198.730   136.537  -167.459
8210.449   136.532  -169.337
8222.168   136.526  -171.206
8233.887   136.520  -173.067
8245.605   136.516  -174.922
8257.324   136.512  -176.774
8269.043   136.509  -178.624
8280.762   136.507   179.524
8292.480   136.507   177.669
8304.199   136.506   175.808
8315.918   136.506   173.940
8327.637   136.506   172.066
8339.355   136.506   170.185
8351.074   136.505   168.298
8362.793   136.502   166.409
8374.512   136.498   164.519
8386.230   136.493   162.633
8397.949   136.487   160.752
8409.668   136.480   158.881
8421.387   136.472   157.021
8433.105   136.466   155.174
8444.824   136.460   153.339
8456.543   136.455   151.518
8468.262   136.454   149.705
8479.980   136.455   147.898
8491.699   136.460   146.091
8503.418   136.469   144.278
8515.137   136.481   142.452
8526.855   136.497   140.605
8538.574   136.516   138.731
8550.293   136.537   136.824
8562.012   136.559   134.879
8573.730   136.581   132.894
8585.449   136.602   130.866
8597.168   136.619   128.799
8608.887   136.633   126.694
8620.605   136.641   124.557
8632.324   136.642   122.395
8644.043   136.636   120.216
8655.762   136.622   118.031
8667.480   136.600   115.850
8679.199   136.569   113.683
8690.918   136.532   111.541
8702.637   136.487   109.433
8714.355   136.438   107.368
8726.074   136.384   105.353
8737.793   136.328   103.390
8749.512   136.271   101.483
8761.230   136.215    99.630
8772.949   136.162    97.827
8784.668   136.114    96.067
8796.387   136.071    94.341
8808.105   136.035    92.637
8819.824   136.005    90.943
8831.543   135.983    89.248
8843.262   135.966    87.540
8854.980   135.954    85.809
8866.699   135.946    84.048
8878.418   135.940    82.252
8890.137   135.933    80.420
8901.855   135.925    78.554
8913.574   135.914    76.659
8925.293   135.898    74.742
8937.012   135.876    72.814
8948.730   135.847    70.887
8960.449   135.813    68.972
8972.168   135.772    67.082
8983.887   135.725    65.230
8995.605   135.675    63.427
9007.324   135.622    61.681
9019.043   135.569    59.998
