* Source file = mid+tweeter met hakkietakkiefilter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
3534.668   137.442  -115.728
3546.387   137.300  -117.294
3558.105   137.174  -118.672
3569.824   137.068  -119.885
3581.543   136.987  -120.968
3593.262   136.935  -121.967
3604.980   136.915  -122.928
3616.699   136.927  -123.904
3628.418   136.967  -124.940
3640.137   137.033  -126.074
3651.855   137.118  -127.336
3663.574   137.217  -128.743
3675.293   137.323  -130.299
3687.012   137.432  -132.001
3698.730   137.538  -133.837
3710.449   137.638  -135.789
3722.168   137.728  -137.834
3733.887   137.809  -139.948
3745.605   137.877  -142.106
3757.324   137.934  -144.284
3769.043   137.979  -146.459
3780.762   138.014  -148.612
3792.480   138.045  -150.727
3804.199   138.072  -152.792
3815.918   138.096  -154.804
3827.637   138.122  -156.761
3839.355   138.153  -158.672
3851.074   138.190  -160.547
3862.793   138.237  -162.404
3874.512   138.294  -164.264
3886.230   138.362  -166.148
3897.949   138.440  -168.079
3909.668   138.525  -170.078
3921.387   138.616  -172.159
3933.105   138.710  -174.336
3944.824   138.803  -176.614
3956.543   138.893  -178.994
3968.262   138.976   178.530
3979.980   139.048   175.967
3991.699   139.105   173.332
4003.418   139.147   170.643
4015.137   139.172   167.921
4026.855   139.179   165.189
4038.574   139.166   162.473
4050.293   139.133   159.797
4062.012   139.081   157.188
4073.730   139.013   154.672
4085.449   138.929   152.272
4097.168   138.835   150.009
4108.887   138.734   147.901
4120.605   138.631   145.959
4132.324   138.532   144.187
4144.043   138.441   142.581
4155.762   138.366   141.128
4167.480   138.312   139.804
4179.199   138.282   138.575
4190.918   138.278   137.400
4202.637   138.302   136.236
4214.355   138.355   135.038
4226.074   138.433   133.763
4237.793   138.534   132.376
4249.512   138.651   130.851
4261.230   138.778   129.170
